Time,M_C,ExtFrag,IntFrag
388,135.24,228.66,0.14
389,135.54,228.37,0.14
390,135.82,228.08,0.14
391,136.15,227.77,0.14
392,136.45,227.45,0.14
393,136.78,227.10,0.14
394,137.12,226.76,0.14
395,137.41,226.49,0.14
396,137.76,226.11,0.14
397,138.05,225.83,0.14
398,138.40,225.47,0.14
399,138.72,225.13,0.14
400,139.02,224.83,0.15
406,141.75,222.02,0.15
407,141.84,222.01,0.15
408,142.16,221.64,0.15
409,142.52,221.30,0.15
410,142.94,220.84,0.15
411,143.29,220.49,0.15
412,143.63,220.13,0.15
413,143.95,219.82,0.15
414,144.29,219.50,0.15
415,144.66,219.09,0.15
416,144.98,218.76,0.15
417,145.30,218.45,0.15
418,145.66,218.09,0.15
419,145.97,217.78,0.15
420,146.33,217.40,0.15
427,149.49,214.15,0.16
428,149.66,214.05,0.16
429,149.99,213.70,0.16
430,150.31,213.35,0.16
431,150.65,213.03,0.16
432,151.02,212.66,0.16
433,151.34,212.34,0.16
434,151.71,211.94,0.16
435,152.04,211.60,0.16
436,152.37,211.27,0.16
437,152.70,210.95,0.16
438,152.99,210.66,0.16
439,153.30,210.30,0.16
440,153.67,209.96,0.16
441,154.01,209.61,0.16
442,154.32,209.30,0.16
443,154.60,209.03,0.16
444,154.90,208.72,0.16
445,155.23,208.38,0.16
446,155.54,208.06,0.16
447,155.88,207.70,0.16
448,156.19,207.44,0.16
449,156.54,207.03,0.16
450,156.90,206.65,0.16
451,157.23,206.35,0.16
453,158.15,205.37,0.16
454,158.28,205.29,0.16
455,158.59,204.94,0.16
456,158.90,204.63,0.16
457,159.26,204.27,0.17
458,159.57,203.95,0.17
459,159.89,203.63,0.17
460,160.21,203.31,0.17
461,160.51,202.97,0.17
462,160.88,202.62,0.17
463,161.20,202.31,0.17
469,163.86,199.57,0.17
470,164.08,199.37,0.17
471,164.42,199.02,0.17
472,164.76,198.67,0.17
473,165.14,198.30,0.17
474,165.48,197.96,0.17
475,165.80,197.63,0.17
476,166.12,197.33,0.17
477,166.43,197.01,0.17
478,166.76,196.63,0.17
479,167.09,196.34,0.17
480,167.41,196.00,0.17
483,168.68,194.68,0.17
484,168.93,194.49,0.17
485,169.30,194.06,0.17
486,169.66,193.72,0.18
487,169.97,193.39,0.18
488,170.31,193.03,0.18
489,170.60,192.78,0.18
490,170.92,192.45,0.18
491,171.24,192.13,0.18
492,171.60,191.75,0.18
493,171.97,191.35,0.18
495,172.78,190.51,0.18
496,173.05,190.27,0.18
497,173.37,189.94,0.18
498,173.71,189.59,0.18
499,174.10,189.21,0.18
500,174.42,188.87,0.18
501,174.74,188.55,0.18
502,175.11,188.17,0.18
503,175.40,187.89,0.18
504,175.75,187.52,0.18
505,176.03,187.24,0.18
510,178.12,185.10,0.18
511,178.48,184.75,0.18
512,178.79,184.45,0.18
513,179.13,184.09,0.18
514,179.44,183.79,0.18
515,179.76,183.45,0.19
516,180.09,183.14,0.19
517,180.47,182.73,0.19
518,180.81,182.39,0.19
519,181.16,182.05,0.19
520,181.50,181.66,0.19
521,181.87,181.30,0.19
522,182.21,180.94,0.19
523,182.48,180.67,0.19
524,182.85,180.27,0.19
525,183.23,179.92,0.19
526,183.55,179.59,0.19
527,183.87,179.23,0.19
528,184.17,178.95,0.19
529,184.51,178.62,0.19
535,187.27,175.77,0.19
536,187.38,175.70,0.19
537,187.74,175.31,0.19
538,188.07,175.00,0.19
539,188.42,174.62,0.19
540,188.78,174.27,0.19
541,189.17,173.89,0.19
542,189.53,173.48,0.19
543,189.89,173.14,0.19
544,190.23,172.79,0.20
545,190.54,172.48,0.20
546,190.90,172.12,0.20
547,191.21,171.80,0.20
548,191.52,171.48,0.20
549,191.87,171.11,0.20
552,193.40,169.53,0.20
553,193.42,169.53,0.20
554,193.70,169.25,0.20
555,194.01,168.95,0.20
556,194.33,168.62,0.20
557,194.68,168.26,0.20
558,195.03,167.88,0.20
559,195.36,167.58,0.20
560,195.72,167.23,0.20
561,196.02,166.89,0.20
562,196.37,166.54,0.20
563,196.70,166.20,0.20
564,197.06,165.87,0.20
565,197.40,165.47,0.20
566,197.70,165.20,0.20
567,198.10,164.80,0.20
568,198.40,164.48,0.20
569,198.70,164.18,0.20
570,199.04,163.84,0.20
571,199.69,163.18,0.20
572,199.72,163.18,0.20
573,199.95,162.95,0.20
574,200.28,162.58,0.21
575,200.60,162.27,0.21
576,200.92,161.95,0.21
577,201.27,161.55,0.21
578,201.62,161.20,0.21
579,201.96,160.87,0.21
580,202.28,160.57,0.21
581,202.61,160.20,0.21
582,202.95,159.87,0.21
583,203.56,159.21,0.21
584,203.62,159.21,0.21
585,203.95,158.87,0.21
586,204.28,158.53,0.21
587,204.60,158.23,0.21
588,204.92,157.88,0.21
589,205.27,157.52,0.21
590,205.59,157.17,0.21
591,205.88,156.90,0.21
592,206.20,156.57,0.21
593,206.52,156.26,0.21
596,207.99,154.73,0.21
597,208.04,154.73,0.21
598,208.42,154.30,0.21
599,208.77,153.95,0.21
600,209.14,153.55,0.21
601,209.48,153.23,0.21
602,209.84,152.90,0.21
603,210.17,152.55,0.21
604,210.48,152.20,0.22
605,210.80,151.91,0.22
606,211.13,151.56,0.22
607,211.43,151.28,0.22
608,211.78,150.91,0.22
609,212.13,150.53,0.22
610,212.50,150.20,0.22
611,212.78,149.88,0.22
612,213.11,149.56,0.22
613,213.48,149.16,0.22
614,213.80,148.83,0.22
615,214.13,148.50,0.22
616,214.46,148.17,0.22
617,214.80,147.82,0.22
623,217.56,144.98,0.22
624,217.64,144.98,0.22
625,217.98,144.62,0.22
626,218.29,144.29,0.22
627,218.62,143.96,0.22
628,218.96,143.57,0.22
629,219.24,143.34,0.22
630,219.59,142.97,0.22
631,219.91,142.64,0.22
632,220.24,142.32,0.22
633,220.60,141.96,0.22
634,220.93,141.60,0.23
635,221.24,141.27,0.23
636,221.58,140.98,0.23
637,221.91,140.62,0.23
638,222.28,140.24,0.23
639,222.56,139.97,0.23
640,222.91,139.56,0.23
641,223.25,139.25,0.23
642,223.62,138.86,0.23
643,223.87,138.62,0.23
644,224.20,138.29,0.23
645,224.57,137.92,0.23
646,224.91,137.58,0.23
647,225.25,137.23,0.23
648,225.52,136.94,0.23
649,225.84,136.63,0.23
650,226.22,136.20,0.23
651,226.54,135.91,0.23
652,226.94,135.50,0.23
653,227.27,135.18,0.23
654,227.65,134.77,0.23
655,227.96,134.45,0.23
656,228.32,134.11,0.23
657,228.64,133.77,0.23
658,228.98,133.43,0.23
659,229.34,133.06,0.23
660,229.70,132.67,0.23
661,230.08,132.34,0.23
665,232.07,130.27,0.24
666,232.09,130.27,0.24
667,232.34,130.02,0.24
668,232.69,129.65,0.24
669,233.01,129.31,0.24
670,233.34,128.98,0.24
671,233.67,128.66,0.24
672,233.98,128.35,0.24
673,234.34,127.97,0.24
674,234.69,127.63,0.24
675,235.02,127.30,0.24
676,235.35,126.97,0.24
677,235.66,126.65,0.24
678,235.99,126.30,0.24
679,236.29,126.00,0.24
680,236.59,125.69,0.24
681,236.92,125.38,0.24
682,237.26,125.02,0.24
687,239.29,122.94,0.24
688,239.62,122.62,0.24
689,239.94,122.33,0.24
690,240.31,121.89,0.24
691,240.64,121.58,0.24
692,240.93,121.30,0.24
693,241.27,120.97,0.24
694,241.60,120.64,0.25
695,241.94,120.23,0.25
696,242.30,119.90,0.25
697,242.64,119.56,0.25
698,242.97,119.20,0.25
699,243.30,118.89,0.25
700,243.61,118.56,0.25
701,243.93,118.24,0.25
702,244.24,117.88,0.25
703,244.56,117.59,0.25
704,244.91,117.26,0.25
705,245.27,116.87,0.25
706,245.63,116.51,0.25
708,246.87,115.23,0.25
709,246.91,115.23,0.25
710,247.14,114.98,0.25
711,247.51,114.61,0.25
712,247.88,114.25,0.25
713,248.18,113.94,0.25
714,248.55,113.59,0.25
715,248.87,113.23,0.25
716,249.23,112.85,0.25
717,249.63,112.42,0.25
718,249.92,112.20,0.25
719,250.23,111.87,0.25
720,250.61,111.47,0.25
721,250.90,111.19,0.25
722,251.22,110.84,0.25
723,251.58,110.47,0.26
724,251.92,110.12,0.26
725,252.31,109.72,0.26
726,252.62,109.44,0.26
728,253.41,108.60,0.26
729,253.74,108.27,0.26
730,254.07,107.96,0.26
731,254.46,107.56,0.26
732,254.78,107.20,0.26
733,255.09,106.95,0.26
734,255.43,106.56,0.26
735,255.75,106.23,0.26
736,256.09,105.91,0.26
737,256.42,105.59,0.26
738,256.74,105.23,0.26
739,257.08,104.88,0.26
740,257.39,104.57,0.26
741,257.71,104.23,0.26
742,258.03,103.93,0.26
743,258.33,103.62,0.26
744,258.68,103.26,0.26
745,259.03,102.88,0.26
746,259.35,102.56,0.26
747,259.68,102.26,0.26
750,261.15,100.70,0.26
751,261.17,100.70,0.26
752,261.50,100.41,0.26
753,261.82,100.09,0.26
754,262.15,99.73,0.27
755,262.49,99.38,0.27
756,262.86,99.02,0.27
757,263.20,98.69,0.27
758,263.51,98.37,0.27
759,263.83,98.05,0.27
760,264.15,97.73,0.27
764,265.90,95.88,0.27
765,266.22,95.62,0.27
766,266.52,95.31,0.27
767,266.81,94.99,0.27
768,267.17,94.67,0.27
769,267.48,94.34,0.27
770,267.83,93.97,0.27
771,268.17,93.60,0.27
772,268.48,93.31,0.27
773,268.80,93.00,0.27
774,269.11,92.67,0.27
775,269.79,91.94,0.27
776,269.81,91.94,0.27
777,270.03,91.73,0.27
778,270.34,91.43,0.27
779,270.70,91.06,0.27
780,271.02,90.69,0.27
781,271.37,90.37,0.27
782,271.69,90.05,0.27
783,271.98,89.77,0.27
784,272.30,89.40,0.28
785,272.65,89.07,0.28
786,272.98,88.74,0.28
793,276.22,85.41,0.28
794,276.25,85.41,0.28
795,276.53,85.15,0.28
796,276.87,84.80,0.28
797,277.19,84.46,0.28
798,277.52,84.12,0.28
799,277.83,83.80,0.28
800,278.19,83.44,0.28
801,278.50,83.12,0.28
802,278.85,82.74,0.28
803,279.12,82.50,0.28
804,279.45,82.11,0.28
805,279.77,81.77,0.28
806,280.09,81.45,0.28
807,280.39,81.18,0.28
808,280.75,80.78,0.28
809,281.07,80.45,0.28
810,281.39,80.12,0.28
816,283.93,77.53,0.29
817,284.29,77.20,0.29
818,284.65,76.84,0.29
819,285.00,76.48,0.29
820,285.34,76.15,0.29
821,285.67,75.79,0.29
822,285.99,75.48,0.29
823,286.30,75.12,0.29
824,286.60,74.84,0.29
825,286.94,74.48,0.29
826,287.31,74.13,0.29
827,287.63,73.78,0.29
828,288.01,73.44,0.29
829,288.31,73.13,0.29
830,288.63,72.79,0.29
831,288.95,72.46,0.29
835,290.59,70.75,0.29
836,290.92,70.47,0.29
837,291.27,70.09,0.29
838,291.59,69.79,0.29
839,291.89,69.48,0.29
840,292.22,69.13,0.29
841,292.55,68.79,0.30
842,292.91,68.45,0.30
843,293.20,68.13,0.30
844,293.50,67.81,0.30
845,293.83,67.52,0.30
848,295.40,65.90,0.30
849,295.45,65.90,0.30
850,295.71,65.58,0.30
851,296.06,65.20,0.30
852,296.40,64.90,0.30
853,296.72,64.58,0.30
854,297.09,64.20,0.30
855,297.41,63.88,0.30
856,297.75,63.52,0.30
857,298.07,63.20,0.30
858,298.37,62.94,0.30
859,298.68,62.59,0.30
860,299.15,62.09,0.30
861,299.36,61.91,0.30
862,299.70,61.54,0.30
863,300.02,61.26,0.30
864,300.34,60.90,0.30
865,300.67,60.55,0.30
866,300.97,60.25,0.30
867,301.27,59.96,0.30
868,301.64,59.59,0.30
869,301.98,59.23,0.30
870,302.28,58.93,0.30
871,302.84,58.34,0.31
872,302.93,58.29,0.31
873,303.29,57.88,0.31
874,303.63,57.55,0.31
875,303.91,57.27,0.31
876,304.25,56.93,0.31
877,304.56,56.65,0.31
878,304.88,56.28,0.31
879,305.22,55.95,0.31
880,305.54,55.62,0.31
881,305.86,55.30,0.31
882,306.54,54.56,0.31
883,306.58,54.56,0.31
884,306.88,54.27,0.31
885,307.25,53.89,0.31
886,307.60,53.55,0.31
887,307.89,53.23,0.31
888,308.20,52.88,0.31
889,308.54,52.55,0.31
890,308.86,52.23,0.31
891,309.20,51.91,0.31
892,309.55,51.53,0.31
893,309.86,51.21,0.31
899,312.66,48.33,0.31
900,312.70,48.33,0.31
901,313.05,47.98,0.32
902,313.36,47.69,0.32
903,313.66,47.38,0.32
904,313.94,47.08,0.32
905,314.29,46.73,0.32
906,314.63,46.41,0.32
907,314.98,46.00,0.32
908,315.29,45.68,0.32
909,315.67,45.30,0.32
910,315.99,44.98,0.32
911,316.27,44.70,0.32
912,316.58,44.41,0.32
913,316.89,44.07,0.32
914,317.24,43.73,0.32
915,317.59,43.36,0.32
916,317.92,43.03,0.32
917,318.23,42.73,0.32
920,319.52,41.40,0.32
921,319.73,41.19,0.32
922,320.11,40.82,0.32
923,320.42,40.50,0.32
924,320.73,40.16,0.32
925,321.08,39.82,0.32
926,321.44,39.45,0.32
927,321.76,39.12,0.32
928,322.13,38.76,0.32
929,322.43,38.46,0.32
930,322.81,38.05,0.32
931,323.14,37.70,0.33
932,323.49,37.36,0.33
933,323.79,37.07,0.33
934,324.11,36.73,0.33
935,324.46,36.37,0.33
936,324.79,36.06,0.33
937,325.12,35.72,0.33
938,325.79,35.02,0.33
939,325.89,34.97,0.33
940,326.22,34.62,0.33
941,326.53,34.28,0.33
942,326.86,33.96,0.33
