Time,M_C,ExtFrag,IntFrag
461,151.19,25.34,0.11
462,151.19,25.34,0.11
463,151.19,25.34,0.11
464,151.19,25.34,0.11
465,151.19,25.34,0.11
466,151.19,25.34,0.11
467,151.19,25.34,0.11
468,151.19,25.34,0.11
469,151.19,25.34,0.11
470,151.19,25.34,0.11
471,151.19,25.34,0.11
472,151.19,25.34,0.11
473,151.19,25.34,0.11
474,151.19,25.34,0.11
475,151.19,25.34,0.11
476,151.19,25.34,0.11
477,151.19,25.34,0.11
478,151.19,25.34,0.11
479,151.19,25.34,0.11
480,151.19,25.34,0.11
481,151.19,25.34,0.11
482,151.19,25.34,0.11
483,151.19,25.34,0.11
484,151.19,25.27,0.11
513,151.19,25.27,0.11
514,151.19,25.27,0.11
515,151.19,25.27,0.11
516,151.19,25.27,0.11
517,151.19,25.27,0.11
518,151.19,25.27,0.11
519,151.19,25.27,0.11
520,151.19,25.27,0.11
521,151.19,25.27,0.11
522,151.19,24.30,0.11
523,151.19,24.30,0.11
524,151.19,24.30,0.11
525,151.19,24.30,0.11
526,151.19,24.30,0.11
527,151.19,24.30,0.11
528,151.19,24.30,0.11
529,151.19,24.30,0.11
533,148.51,691.89,0.10
534,145.47,694.98,0.10
535,135.53,705.05,0.10
536,123.26,717.52,0.10
537,111.17,729.80,0.10
538,99.95,740.77,0.10
539,86.83,754.04,0.08
540,75.22,765.77,0.07
541,64.01,777.01,0.06
542,52.03,789.01,0.05
543,39.04,802.02,0.04
544,27.06,814.02,0.03
545,15.32,825.79,0.01
546,4.14,836.99,0.00
547,0.15,841.23,0.00
548,0.15,841.23,0.00
549,0.15,841.23,0.00
550,0.15,841.23,0.00
551,0.15,841.23,0.00
552,2.74,839.71,0.01
553,3.15,838.94,0.01
554,3.76,835.66,0.01
555,4.43,832.14,0.01
556,5.20,828.08,0.01
557,5.93,824.17,0.01
558,6.71,819.92,0.01
559,7.32,816.59,0.01
560,7.94,813.18,0.01
561,8.57,809.80,0.01
562,9.16,806.47,0.01
563,9.83,802.80,0.01
564,10.60,798.51,0.01
565,11.12,795.80,0.01
566,11.67,792.76,0.01
567,12.30,789.33,0.01
568,12.95,785.75,0.01
569,13.59,782.25,0.02
570,14.29,778.39,0.02
571,14.99,774.55,0.02
572,15.45,772.00,0.02
573,16.21,767.83,0.02
574,16.86,764.27,0.02
575,17.50,760.73,0.02
576,18.20,756.88,0.02
577,18.70,754.14,0.02
578,19.39,750.30,0.02
579,20.02,746.90,0.02
580,20.68,743.22,0.02
581,21.36,739.50,0.02
582,22.09,735.49,0.02
583,22.77,731.73,0.02
584,23.33,728.63,0.02
585,23.93,725.32,0.02
586,24.57,721.79,0.02
587,25.29,717.80,0.03
588,26.09,713.47,0.03
589,26.63,710.49,0.03
590,27.28,706.91,0.03
591,27.99,703.05,0.03
592,28.74,698.84,0.03
593,29.29,695.91,0.03
594,29.82,692.97,0.03
595,30.47,689.46,0.03
596,31.14,685.77,0.03
597,31.84,681.87,0.03
598,32.60,677.70,0.03
599,33.27,673.98,0.03
600,33.99,670.08,0.03
601,34.71,666.09,0.03
602,35.41,662.24,0.03
603,36.13,658.32,0.04
604,36.84,654.37,0.04
605,37.58,650.26,0.04
606,38.11,647.41,0.04
607,38.81,643.59,0.04
608,39.55,639.49,0.04
609,40.08,636.59,0.04
610,40.61,633.65,0.04
611,41.09,631.02,0.04
612,41.78,627.20,0.04
613,42.51,623.16,0.04
614,43.17,619.55,0.04
615,43.78,616.19,0.04
616,44.44,612.60,0.04
617,45.11,608.88,0.04
618,45.85,604.88,0.04
619,46.54,601.05,0.04
620,47.22,597.31,0.05
621,47.88,593.67,0.05
622,48.46,590.50,0.05
623,49.12,586.89,0.05
624,49.61,584.17,0.05
625,50.09,581.51,0.05
626,50.75,577.92,0.05
627,51.41,574.27,0.05
628,52.01,571.00,0.05
629,52.51,568.24,0.05
630,53.19,564.49,0.05
631,53.84,560.91,0.05
632,54.51,557.20,0.05
633,55.20,553.43,0.05
634,55.84,549.92,0.05
635,56.53,546.15,0.05
636,57.05,543.30,0.05
637,57.62,540.16,0.05
638,58.11,537.46,0.05
639,58.60,534.76,0.06
640,59.12,531.87,0.06
641,59.71,528.62,0.06
642,60.22,525.84,0.06
643,60.90,522.11,0.06
644,61.59,518.26,0.06
645,62.15,515.22,0.06
646,62.84,511.45,0.06
647,63.36,508.57,0.06
648,64.11,504.37,0.06
649,64.64,501.50,0.06
650,65.30,497.88,0.06
651,66.04,493.83,0.06
652,66.81,489.55,0.06
653,67.46,486.01,0.06
654,67.99,483.09,0.06
655,68.64,479.55,0.06
656,69.38,475.43,0.07
657,70.12,471.41,0.07
658,70.65,468.51,0.07
659,71.29,464.97,0.07
660,71.98,461.17,0.07
661,72.50,458.32,0.07
662,73.04,455.31,0.07
663,73.55,452.59,0.07
664,74.23,448.77,0.07
665,74.94,444.88,0.07
666,75.44,442.15,0.07
667,76.18,438.09,0.07
668,76.78,434.78,0.07
669,77.42,431.29,0.07
670,78.10,427.54,0.07
671,78.82,423.56,0.07
672,79.32,420.84,0.07
673,80.06,416.74,0.07
674,80.78,412.77,0.08
675,81.34,409.67,0.08
676,82.12,405.42,0.08
677,82.76,401.83,0.08
678,83.25,399.23,0.08
679,83.77,396.35,0.08
680,84.40,392.83,0.08
681,85.03,389.41,0.08
682,85.51,386.84,0.08
683,86.22,382.84,0.08
684,86.94,378.82,0.08
685,87.44,376.16,0.08
686,87.97,373.28,0.08
687,88.70,369.21,0.08
688,89.32,365.84,0.08
689,89.97,362.20,0.08
690,90.67,358.35,0.08
691,91.25,355.25,0.08
692,91.75,352.45,0.09
693,92.46,348.50,0.09
694,93.15,344.73,0.09
695,93.82,341.08,0.09
696,94.53,337.18,0.09
697,95.23,333.30,0.09
698,95.95,329.30,0.09
699,96.51,326.29,0.09
700,97.23,322.27,0.09
701,97.92,318.52,0.09
702,98.53,315.18,0.09
703,99.28,311.02,0.09
704,100.01,307.06,0.09
705,100.48,304.43,0.09
706,101.03,301.45,0.09
707,101.55,298.58,0.09
708,102.11,295.45,0.09
709,102.80,291.67,0.10
710,103.29,289.02,0.10
711,103.95,285.34,0.10
712,104.71,281.20,0.10
713,105.42,277.26,0.10
714,106.17,273.26,0.10
715,106.86,269.44,0.10
716,107.49,265.99,0.10
717,108.17,262.26,0.10
718,108.80,258.77,0.10
719,109.45,255.21,0.10
720,110.12,251.49,0.10
721,110.81,247.66,0.10
722,111.34,244.84,0.10
723,112.06,240.79,0.10
724,112.59,237.95,0.10
725,113.26,234.23,0.10
726,113.98,230.34,0.11
727,114.70,226.33,0.11
728,115.38,222.61,0.11
729,115.87,219.85,0.11
730,116.43,216.80,0.11
731,116.92,214.15,0.11
732,117.67,209.96,0.11
733,118.36,206.18,0.11
734,119.05,202.44,0.11
735,119.74,198.61,0.11
736,120.29,195.60,0.11
737,121.03,191.53,0.11
738,121.77,187.48,0.11
739,122.41,183.90,0.11
740,123.07,180.30,0.11
741,123.78,176.41,0.11
742,124.44,172.76,0.11
743,124.95,169.98,0.11
744,125.46,167.16,0.12
745,126.17,163.22,0.12
746,126.81,159.77,0.12
747,127.50,155.90,0.12
748,128.21,151.98,0.12
749,128.89,148.30,0.12
750,129.57,144.56,0.12
751,130.25,140.80,0.12
752,130.89,137.23,0.12
753,131.39,134.53,0.12
754,132.14,130.37,0.12
755,132.91,126.15,0.12
756,133.60,122.41,0.12
757,134.31,118.52,0.12
758,134.99,114.74,0.12
759,135.66,111.11,0.12
760,136.17,108.23,0.12
761,136.74,105.12,0.13
762,137.38,101.62,0.13
763,138.07,97.83,0.13
764,138.82,93.66,0.13
765,139.59,89.44,0.13
766,140.26,85.75,0.13
767,140.92,82.12,0.13
768,141.42,79.42,0.13
769,141.96,76.45,0.13
770,142.56,73.11,0.13
771,143.27,69.22,0.13
772,143.76,66.55,0.13
773,144.30,63.55,0.13
774,144.97,59.86,0.13
775,145.67,56.03,0.13
776,146.33,52.39,0.13
777,146.90,49.26,0.13
778,147.41,46.48,0.14
779,148.12,42.55,0.14
780,148.75,39.02,0.14
781,149.50,34.94,0.14
782,150.22,30.96,0.14
783,150.86,27.45,0.14
784,151.28,25.02,0.14
785,151.28,25.02,0.14
786,151.28,25.01,0.14
787,151.28,25.01,0.14
788,151.28,25.01,0.14
789,151.28,25.01,0.14
790,151.28,25.01,0.14
791,151.28,25.01,0.14
792,151.29,25.01,0.14
793,151.29,25.01,0.14
794,151.29,25.01,0.14
795,151.29,25.01,0.14
796,151.29,25.01,0.14
797,151.29,25.01,0.14
798,151.29,25.01,0.14
799,151.29,25.01,0.14
800,151.29,25.01,0.14
801,151.29,25.01,0.14
802,151.29,25.01,0.14
803,151.29,25.01,0.14
804,151.29,25.01,0.14
805,151.29,25.01,0.14
806,151.29,25.01,0.14
807,151.29,25.01,0.14
808,151.30,25.01,0.14
809,151.30,25.01,0.14
810,151.30,25.01,0.14
811,151.30,25.01,0.14
812,151.30,25.01,0.14
813,151.30,25.01,0.14
814,151.30,25.01,0.14
815,151.30,25.01,0.14
816,151.30,25.01,0.14
817,151.30,25.01,0.14
818,151.30,25.01,0.14
819,151.30,25.01,0.14
820,151.30,25.01,0.14
821,151.30,25.01,0.14
822,151.30,25.01,0.14
823,151.30,25.01,0.14
824,151.30,25.01,0.14
825,151.30,25.01,0.14
826,151.30,25.01,0.14
827,151.30,25.01,0.14
828,151.30,25.01,0.14
829,151.30,25.01,0.14
830,151.30,25.01,0.14
831,151.30,25.01,0.14
832,151.30,25.01,0.14
833,151.30,25.01,0.14
834,151.30,25.01,0.14
835,151.30,25.01,0.14
836,151.30,25.01,0.14
837,151.30,25.01,0.14
838,151.30,25.01,0.14
839,151.30,25.01,0.14
840,151.30,25.01,0.14
841,151.30,25.00,0.14
842,151.30,25.00,0.14
843,151.30,25.00,0.14
844,151.30,25.00,0.14
845,151.30,25.00,0.14
846,151.30,25.00,0.14
847,151.30,25.00,0.14
848,151.30,25.00,0.14
849,151.30,25.00,0.14
850,151.30,25.00,0.14
851,151.30,24.99,0.14
852,151.30,24.99,0.14
853,151.30,24.99,0.14
854,151.30,24.99,0.14
855,151.30,24.99,0.14
856,151.30,24.99,0.14
857,151.30,24.99,0.14
858,151.30,24.99,0.14
859,151.30,24.99,0.14
860,151.30,24.99,0.14
861,151.30,24.99,0.14
862,151.30,24.99,0.14
863,151.30,24.99,0.14
864,151.30,24.99,0.14
865,151.30,24.99,0.14
866,151.30,24.99,0.14
867,151.30,24.99,0.14
868,151.30,24.99,0.14
869,151.30,24.99,0.14
870,151.31,24.99,0.14
871,151.31,24.99,0.14
872,151.31,24.99,0.14
873,151.31,24.99,0.14
874,151.31,24.99,0.14
875,151.31,24.99,0.14
876,151.31,24.99,0.14
877,151.31,24.99,0.14
878,151.31,24.99,0.14
879,151.31,24.99,0.14
880,151.31,24.99,0.14
881,151.31,24.99,0.14
882,151.31,24.99,0.14
883,151.31,24.99,0.14
884,151.31,24.99,0.14
885,151.31,24.99,0.14
886,151.31,24.99,0.14
887,151.31,24.99,0.14
888,151.31,24.99,0.14
889,151.31,24.99,0.14
890,151.31,24.99,0.14
891,151.31,24.99,0.14
892,151.31,24.99,0.14
893,151.31,24.99,0.14
894,151.31,24.99,0.14
895,151.31,24.99,0.14
896,151.31,24.99,0.14
897,151.31,24.99,0.14
898,151.31,24.99,0.14
899,151.31,24.99,0.14
900,151.31,24.99,0.14
901,151.31,24.99,0.14
902,151.31,24.99,0.14
903,151.31,24.99,0.14
904,151.31,24.99,0.14
905,151.31,24.99,0.14
906,151.31,24.99,0.14
907,151.31,24.99,0.14
908,151.31,24.99,0.14
909,151.31,24.99,0.14
910,151.31,24.99,0.14
911,151.31,24.99,0.14
912,151.31,24.98,0.14
913,151.31,24.98,0.14
914,151.31,24.98,0.14
915,151.31,24.98,0.14
916,151.31,24.98,0.14
917,151.31,24.98,0.14
918,151.31,24.98,0.14
919,151.31,24.98,0.14
920,151.31,24.98,0.14
921,151.31,24.98,0.14
922,151.31,24.98,0.14
923,151.31,24.98,0.14
924,151.31,24.98,0.14
925,151.31,24.98,0.14
926,151.31,24.98,0.14
927,151.31,24.98,0.14
928,151.31,24.98,0.14
929,151.31,24.98,0.14
930,151.31,24.98,0.14
931,151.31,24.98,0.14
932,151.31,24.98,0.14
933,151.32,24.98,0.14
934,151.32,24.98,0.14
935,151.32,24.98,0.14
936,151.32,24.98,0.14
937,151.32,24.98,0.14
938,151.32,24.98,0.14
939,151.32,24.98,0.14
940,151.32,24.98,0.14
941,151.32,24.98,0.14
942,151.32,24.98,0.14
943,151.32,24.98,0.14
944,151.32,24.98,0.14
945,151.32,24.98,0.14
946,151.32,24.98,0.14
947,151.32,24.98,0.14
948,151.32,24.98,0.14
949,151.32,24.98,0.14
950,151.32,24.98,0.14
951,151.32,24.98,0.14
952,151.32,24.98,0.14
953,151.32,24.98,0.14
954,151.32,24.98,0.14
955,151.32,24.98,0.14
956,151.32,24.98,0.14
957,151.32,24.98,0.14
958,151.32,24.98,0.14
959,151.32,24.98,0.14
960,151.32,24.98,0.14
961,151.32,24.98,0.14
962,151.32,24.98,0.14
963,151.32,24.98,0.14
964,151.32,24.98,0.14
965,151.32,24.98,0.14
966,151.32,24.98,0.14
967,151.32,24.98,0.14
968,151.32,24.98,0.14
969,151.32,24.98,0.14
970,151.32,24.98,0.14
971,151.32,24.98,0.14
972,151.32,24.98,0.14
973,151.32,24.98,0.14
974,151.32,24.98,0.14
975,151.32,24.98,0.14
976,151.32,24.98,0.14
977,151.32,24.98,0.14
978,151.32,24.98,0.14
979,151.32,24.98,0.14
980,151.32,24.98,0.14
981,151.32,24.98,0.14
982,151.32,24.98,0.14
983,151.32,24.98,0.14
984,151.32,24.98,0.14
985,151.32,24.98,0.14
986,151.32,24.98,0.14
987,151.32,24.98,0.14
988,151.32,24.98,0.14
989,151.32,24.98,0.14
990,151.32,24.98,0.14
991,151.32,24.98,0.14
992,151.32,24.98,0.14
993,151.32,24.98,0.14
994,151.32,24.98,0.14
995,151.33,24.98,0.14
996,151.33,24.98,0.14
997,151.33,24.98,0.14
998,151.33,24.98,0.14
999,151.33,24.98,0.14
1000,151.33,24.98,0.14
1001,151.33,24.98,0.14
1002,151.33,24.98,0.14
1003,151.33,24.98,0.14
1004,151.33,24.98,0.14
1005,151.33,24.98,0.14
1006,151.33,24.98,0.14
1007,151.33,24.98,0.14
1008,151.33,24.98,0.14
1009,151.33,24.98,0.14
1010,151.33,24.98,0.14
1011,151.33,24.98,0.14
1012,151.33,24.95,0.14
1040,151.33,24.95,0.14
1041,151.33,24.95,0.14
1042,151.33,24.95,0.14
1043,151.33,24.95,0.14
1044,151.33,24.95,0.14
1045,151.33,24.95,0.14
1046,151.33,24.95,0.14
1047,151.33,24.95,0.14
1048,151.33,24.95,0.14
1049,151.33,24.20,0.14
1050,151.33,24.16,0.14
1051,151.33,24.07,0.14
